"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",1170,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",19418.6,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",23042.1,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",25059.2,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",25934.1,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",23189.7,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",23166.874,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",26392.636,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",31369.9,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",30765,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",32344.6,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",38431.8,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",41916.9,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",52017.5,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",49792.7,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",52304.6,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",55027.1,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",58391.8,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",60017.7,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",57165.5,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",68688.2,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",75324.3,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",66383,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",81499.4,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",86120.8,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",96228,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",95434.6,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",114075.3,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",119281.7,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",115030.1,
"BRA","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",120620.27,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0,
"ISR","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",4.743,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",5,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",4.848,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",4.733,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",6.197,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",7.514,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",7.59,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",3.8,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",1.2,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",3.8,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",3.8,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",16,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",10,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",10,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",10,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",10,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",5,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",6,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",4,
"CHE","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",4,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0,
"CHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",69,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",100,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",130,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",235,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",79,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",66,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",142,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",138,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",80.439,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",142,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",130,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",113.9,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",130,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",160,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",200,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",210,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",200,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",250,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",190,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",165,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",170,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",174,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",174,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",180,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",190,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",197,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",200,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",210,
"IRN","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",210,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0,
"NOR","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",20,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",21,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",22,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",21,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",22,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",23,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",23,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",24,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",25,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",7,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",16,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",36,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",64,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",61,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",72,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",85,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",82,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",115,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",120,
"ETH","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",120,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",435.587,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",480.148,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",520.6,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",524.1,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",453.7,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",359.094,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",337.79,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",321.235,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",319.015,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",279,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",261,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",236,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",223,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",215,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",220,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",212,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",184,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",187,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",176,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",152,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",96,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",64,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",53,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",52,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",58,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",55,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",38,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",43,
"THA","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",43,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0.304,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0.963,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0.8,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",1.358,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",2.209,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",7.268,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",3,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",5,
"PER","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",5,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",80,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",80,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",105.7,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",124.5,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",125.5,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",113.8,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",113,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",146.7,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",147.2,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",149.3,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",176.3,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",201.4,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",201,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",201,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",293,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",258,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",275,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",268,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",215,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",299,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",267,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",174,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",168,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",158,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",146,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",148,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",102,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",81,
"VNM","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",81,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",14,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",11.8,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",5.86,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",5.51,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",3.715,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",2.953,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",3.311,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",4,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",4,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",4,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",7,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",7,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",50,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",50,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",50,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",48,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",70,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",89,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",94,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",114,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",153,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",170,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",203,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",218,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",220,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",231,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",252,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",260,
"KAZ","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",260,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0,
"NZL","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",58.943,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",50.475,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",67.245,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",63.427,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",39.718,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",34.6,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",25,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",30,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",30,
"EGY","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",30,
